,DENV1_I,DENV1_II,DENV1_III,DENV1_IV,DENV1_V,DENV2_AMERICAN,DENV2_ASIANAMERICAN,DENV2_ASIANI,DENV2_ASIANII,DENV2_COSMOPOLITAN,DENV2_SYLVATIC,DENV3_I,DENV3_II,DENV3_III,DENV3_V,DENV4_I,DENV4_II,DENV4_SYLVATIC
2010.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.6044,0.0001,0.0,0.0,0.0,0.0,0.0128,0.0362,0.0
2010.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.6112,0.0001,0.0,0.0,0.0,0.0,0.0164,0.0377,0.0
2010.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.4648,0.0,0.0,0.0,0.0,0.0,0.0279,0.0522,0.0
2010.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3244,0.0,0.0,0.0,0.0,0.0,0.0478,0.0731,0.0
2010.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3223,0.0,0.0,0.0,0.0,0.0,0.0405,0.0683,0.0
2010.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3073,0.0,0.0,0.0,0.0,0.0,0.0306,0.0657,0.0
2010.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2387,0.0,0.0,0.0,0.0,0.0,0.0325,0.0901,0.0
2010.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1906,0.0,0.0,0.0,0.0,0.0,0.045,0.1643,0.0
2011.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1971,0.0,0.0,0.0,0.0,0.0,0.0536,0.2154,0.0
2011.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2012,0.0,0.0,0.0,0.0,0.0,0.0702,0.2442,0.0
2011.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2589,0.0,0.0,0.0,0.0,0.0,0.0594,0.1317,0.0
2011.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.3132,0.0,0.0,0.0,0.0,0.0,0.0717,0.1026,0.0
2011.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.3525,0.0,0.0,0.0,0.0,0.0,0.1094,0.1008,0.0
2011.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.3228,0.0,0.0,0.0,0.0,0.0,0.1825,0.1065,0.0
2011.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.205,0.0,0.0,0.0,0.0,0.0,0.2226,0.1304,0.0
2011.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.1655,0.0,0.0,0.0,0.0,0.0,0.1588,0.1274,0.0001
2011.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.1462,0.0,0.0,0.0,0.0,0.0,0.1147,0.1262,0.0001
2011.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0,0.1945,0.0,0.0,0.0,0.0,0.0,0.0801,0.0946,0.0001
2011.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.2626,0.0,0.0,0.0,0.0,0.0,0.0488,0.0577,0.0001
2011.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0,0.3409,0.0,0.0,0.0,0.0,0.0,0.0247,0.0292,0.0
2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0,0.4202,0.0001,0.0,0.0,0.0,0.0,0.0138,0.0163,0.0
2012.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0,0.4638,0.0001,0.0,0.0,0.0,0.0,0.0068,0.0081,0.0
2012.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.382,0.0,0.0,0.0,0.0,0.0,0.0034,0.004,0.0
2012.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0,0.2295,0.0,0.0,0.0,0.0,0.0,0.0014,0.0016,0.0
2012.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.2522,0.0,0.0,0.0,0.0,0.0,0.0013,0.0015,0.0
2012.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.2754,0.0,0.0,0.0,0.0,0.0,0.0012,0.0014,0.0
2012.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0029,0.0,0.2986,0.0,0.0,0.0,0.0,0.0,0.0011,0.0013,0.0
2012.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0049,0.0,0.3219,0.0,0.0,0.0,0.0,0.0,0.0011,0.0012,0.0
2012.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.0077,0.0,0.345,0.0,0.0,0.0,0.0,0.0,0.001,0.0012,0.0
2012.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0119,0.0,0.3677,0.0,0.0,0.0,0.0,0.0,0.0011,0.0013,0.0
2012.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.0179,0.0,0.3891,0.0,0.0,0.0,0.0,0.0,0.0012,0.0014,0.0
2012.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0233,0.0,0.3596,0.0,0.0,0.0,0.0,0.0,0.0016,0.0018,0.0
2013.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.0269,0.0,0.2827,0.0,0.0,0.0,0.0,0.0,0.0023,0.0026,0.0
2013.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.0393,0.0,0.3058,0.0,0.0,0.0,0.0,0.0,0.0029,0.0032,0.0
2013.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0551,0.0,0.3268,0.0,0.0,0.0,0.0,0.0,0.0035,0.0038,0.0
2013.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.0755,0.0,0.3441,0.0001,0.0,0.0,0.0,0.0,0.0042,0.0046,0.0
2013.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0006,0.103,0.0,0.3309,0.0001,0.0,0.0,0.0,0.0,0.0057,0.0062,0.0
2013.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.1236,0.0,0.2355,0.0,0.0,0.0,0.0,0.0,0.0093,0.0099,0.0
2013.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0005,0.1619,0.0,0.1884,0.0,0.0,0.0,0.0,0.0,0.0141,0.0146,0.0
2013.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0004,0.2529,0.0,0.1793,0.0001,0.0,0.0,0.0,0.0,0.0201,0.0206,0.0001
2013.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0003,0.3887,0.0,0.1515,0.0001,0.0,0.0,0.0,0.0,0.0245,0.0247,0.0001
2013.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.4868,0.0,0.1497,0.0001,0.0,0.0,0.0,0.0,0.03,0.0297,0.0001
2013.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.485,0.0,0.1627,0.0001,0.0,0.0,0.0,0.0,0.0405,0.0401,0.0001
2013.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,0.3881,0.0,0.2227,0.0001,0.0,0.0,0.0,0.0,0.0317,0.0431,0.0001
2014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.2061,0.0,0.2769,0.0001,0.0,0.0,0.0,0.0,0.0289,0.0546,0.0001
2014.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0001,0.096,0.0,0.4072,0.0001,0.0,0.0,0.0,0.0,0.0246,0.0665,0.0001
2014.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0525,0.0,0.365,0.0001,0.0,0.0,0.0,0.0,0.0209,0.0717,0.0001
2014.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0299,0.0,0.3912,0.0001,0.0,0.0,0.0,0.0,0.0115,0.045,0.0001
2014.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0152,0.0,0.3209,0.0,0.0,0.0,0.0,0.0,0.0054,0.0242,0.0
2014.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054,0.0,0.1576,0.0,0.0,0.0,0.0,0.0,0.0011,0.006,0.0
2014.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0028,0.0,0.1087,0.0,0.0,0.0,0.0,0.0,0.0011,0.0069,0.0
2014.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.0903,0.0,0.0,0.0,0.0,0.0,0.0012,0.009,0.0
2014.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1036,0.0,0.0,0.0,0.0,0.0,0.0015,0.0131,0.0
2014.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1532,0.0,0.0,0.0,0.0,0.0,0.002,0.0209,0.0
2014.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.2096,0.0,0.0,0.0,0.0,0.0,0.0023,0.0288,0.0
2014.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.2699,0.0,0.0,0.0,0.0,0.0,0.0023,0.0364,0.0
2015.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.3303,0.0,0.0,0.0,0.0,0.0,0.0021,0.042,0.0001
2015.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.2821,0.0,0.0,0.0,0.0,0.0,0.0025,0.0637,0.0001
2015.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.2788,0.0,0.0,0.0,0.0,0.0,0.0027,0.0934,0.0001
2015.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007,0.0,0.2688,0.0,0.0,0.0,0.0,0.0,0.0028,0.1339,0.0001
2015.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008,0.0,0.2753,0.0,0.0,0.0,0.0,0.0,0.0025,0.1458,0.0002
2015.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0021,0.1401,0.0002
2015.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.3091,0.0,0.0,0.0,0.0,0.0,0.0017,0.1385,0.0002
2015.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017,0.0,0.3731,0.0,0.0,0.0,0.0,0.0,0.0015,0.144,0.0002
2015.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.3438,0.0,0.0,0.0,0.0,0.0,0.0015,0.1743,0.0002
2015.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.3117,0.0,0.0,0.0,0.0,0.0,0.0014,0.2098,0.0003
2015.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.2801,0.0,0.0,0.0,0.0,0.0,0.0012,0.247,0.0003
2015.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0018,0.0,0.2493,0.0,0.0,0.0,0.0,0.0,0.001,0.2889,0.0004
2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.2194,0.0,0.0,0.0,0.0,0.0,0.0007,0.3367,0.0004
2016.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0019,0.0,0.262,0.0,0.0,0.0,0.0,0.0,0.0006,0.3362,0.0004
2016.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,0.2799,0.0,0.0,0.0,0.0,0.0,0.0005,0.3431,0.0004
2016.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0016,0.0,0.207,0.0,0.0,0.0,0.0,0.0,0.0004,0.3973,0.0005
2016.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015,0.0,0.1797,0.0,0.0,0.0,0.0,0.0,0.0003,0.3624,0.0005
2016.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014,0.0,0.1539,0.0,0.0,0.0,0.0,0.0,0.0003,0.3229,0.0004
2016.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012,0.0,0.1309,0.0,0.0,0.0,0.0,0.0,0.0002,0.2868,0.0004
2016.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1316,0.0,0.0,0.0,0.0,0.0,0.0002,0.2841,0.0004
2016.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1323,0.0,0.0,0.0,0.0,0.0,0.0002,0.2836,0.0004
2016.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.133,0.0,0.0,0.0,0.0,0.0,0.0002,0.2835,0.0004
2016.8333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1336,0.0,0.0,0.0,0.0,0.0,0.0002,0.2819,0.0004
2016.9167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.2809,0.0004
2017.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.0833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.1667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.3333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.4167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.5833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
2017.6667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0013,0.0,0.1339,0.0,0.0,0.0,0.0,0.0,0.0002,0.281,0.0004
